FIPS,Population,Area,Land Area,Water Area,Median Age,Median Age (Male),Median Age (Female),Pop 16-19,Pop 16-19 (Dropped Out),Median HH,Median Structure Year,Median Value,Median Gross Rent,Median Rent as Pct of Income,Rented Housing Units,Units No Cars
80310030031,1799,0.2649615,0.2649615,0,33.3,34.9,30.9,38,0,86688,0,514900,1781,29.3999996185303,271,0
80310030032,1547,0.1547227,0.1547227,0,19.3,19.5,19.2,997,0,35156,1967,221200,1193,36.7999992370605,293,74
80310030041,2513,0.234727,0.234727,0,21.6,23.1,20.4,730,0,38015,1963,338300,996,29.2000007629395,625,17
80310030042,2190,0.3284938,0.3284938,0,31.1,32.1,31,0,0,102574,1941,429600,1454,19.7999992370605,507,0
80310030043,1856,0.2642387,0.2642387,0,34.1,33.3,35.9,86,0,160586,1957,579000,2814,14.5,117,0
80310031011,1812,0.1967963,0.1967963,0,32.8,31.6,33.6,24,11,70833,0,490000,952,23.2000007629395,419,94
80310031021,1696,0.1688942,0.1688942,0,33.7,33.3,34.6,0,0,60417,1979,476100,1043,26.3999996185303,777,191
80310031022,1831,0.1612004,0.1612004,0,34.7,36.8,34.3,0,0,46397,0,812000,931,28.2999992370605,763,261
80310032011,1633,0.05570489,0.05570489,0,31.2,36.9,30.1,0,0,85181,1964,374200,1342,19.3999996185303,497,98
80310032012,1345,0.0593246,0.0593246,0,31.6,34.2,28.8,26,0,60167,1956,294800,1378,24,748,88
80310032013,1021,0.04043262,0.04043262,0,33.9,43.1,33.1,0,0,53307,1951,,1019,24.3999996185303,552,18
80310032014,1008,0.04025193,0.04025193,0,30.5,30.8,29.5,39,0,75215,0,270300,1240,27.2000007629395,371,48
80310032015,846,0.1348265,0.1348265,0,57.6,62.6,57,14,0,,1967,453100,1196,13.8000001907349,144,0
80310032021,986,0.05820722,0.05820722,0,31.8,30.9,32.2,21,0,39174,1955,330000,1053,30.5,584,165
80310032022,967,0.0296816,0.0296816,0,55.7,55.8,54.8,0,0,91406,1968,639100,1458,31.7999992370605,304,64
80310032023,1503,0.1082492,0.1082492,0,38.5,41.1,34.7,9,0,64385,1967,421900,1732,25.2999992370605,591,74
80310032031,1023,0.314698,0.314698,0,42.6,42.8,42,109,0,232455,0,1655200,,,8,0
80310032032,899,0.1711189,0.1711189,0,38.9,36,44.3,36,0,129695,0,951900,1870,18.5,182,8
80310032033,1110,0.1640506,0.1640506,0,49.7,45.9,52.2,45,0,158650,0,1073700,1592,22.8999996185303,106,0
80310033001,924,0.09617072,0.09617072,0,36.3,37.1,33.4,0,0,75500,0,633100,1676,25.6000003814697,268,16
80310033002,801,0.1137581,0.1137581,0,40.5,36.7,40.9,16,0,194063,0,733300,1813,9,45,0
80310033003,827,0.1376501,0.1376501,0,38.2,38.7,38,42,0,176563,0,917400,1930,17.1000003814697,61,0
80310033004,663,0.147991,0.147991,0,44.1,48,38.4,15,0,63750,1945,628000,1280,39,150,0
80310034011,627,0.2482154,0.2482154,0,47.9,34.4,53.5,21,0,128636,0,715700,1729,28,53,0
80310034012,2031,0.1873306,0.1873306,0,45.3,51.3,42.1,35,0,109479,1972,548300,2138,24.3999996185303,246,0
80310034021,1047,0.4380742,0.4170633,0.02101091,50.4,52,45.7,23,0,206250,0,953800,2118,16.2000007629395,51,0
80310034022,2864,0.3128447,0.3128447,0,41.2,40.8,41.4,132,0,158875,0,831000,2602,21.7000007629395,207,0
80310034023,945,0.3266162,0.3266162,0,41.3,41.7,41.1,41,0,173875,1942,786500,2133,36,31,10
80310035001,946,1.311023,1.311023,0,32.3,30.6,35.4,77,22,63375,1947,233300,1102,22.2999992370605,233,7
80310035002,1487,0.3812662,0.3812662,0,32.5,25.2,38.8,110,7,42361,1954,254800,1162,21.3999996185303,266,6
80310035003,1617,0.4232973,0.4232973,0,32.1,38.5,27.8,96,27,61172,1951,245500,1235,40.5,156,0
80310035004,744,0.2410598,0.2410598,0,34.2,24.3,35.8,28,0,54609,1949,219000,1396,35.7999992370605,92,13
80310035005,1842,0.2494672,0.2494672,0,32.9,39.9,28.8,106,0,52298,1947,270400,1139,22.2999992370605,259,23
80310036011,1262,0.204799,0.204799,0,31.8,30.5,32.2,32,0,51406,0,297200,1197,32.7999992370605,227,44
80310036012,721,0.08347259,0.08347259,0,35.6,36.5,34.6,14,0,101875,0,468700,,37.2999992370605,79,0
80310036013,1553,0.1365771,0.1365771,0,32.1,35.2,29.9,80,0,47625,0,384800,1065,28.5,445,213
80310036014,314,0.0438863,0.0438863,0,29.3,29.9,27.7,20,0,65083,0,325000,1174,21.7000007629395,78,9
80310036015,702,0.04336815,0.04336815,0,26.5,19.7,28.8,65,0,118047,0,373700,2000,20.7999992370605,98,0
80310036021,1163,0.3379722,0.3379722,0,35,30.5,39.1,129,0,42012,1951,387700,1344,37.4000015258789,151,46
80310036022,837,0.131311,0.131311,0,30.6,22.7,33.1,74,0,58542,1953,365800,728,51,149,0
80310036023,976,0.1115619,0.1115619,0,31.9,31.2,33.5,0,0,53000,1953,353300,990,22.3999996185303,274,11
80310036024,912,0.09425179,0.09425179,0,27.5,26.6,27.9,28,0,88750,1950,352500,1058,28.3999996185303,126,0
80310036025,974,0.09914988,0.09914988,0,36.5,39.1,35.8,8,0,62188,0,367400,1228,42,160,0
80310036031,1179,0.4914548,0.4914548,0,36.2,36.9,34.6,0,0,44271,1954,371400,1199,43.9000015258789,249,41
80310036032,2351,0.2719128,0.2719128,0,36,35.1,36.6,15,0,124219,0,456200,1929,19.8999996185303,111,0
80310037011,1739,0.6361114,0.5897853,0.04632608,33.4,36.7,31.4,17,0,67083,0,558500,991,24.5,521,85
80310037012,1938,0.1322033,0.1322033,0,35.5,36.7,34.9,12,0,80370,1985,516600,1290,27.5,769,121
80310037021,1630,0.05692381,0.05692381,0,30.7,30.6,30.9,62,0,50769,0,783000,1120,28.5,603,206
80310037022,636,0.07816793,0.07816793,0,41.4,31.8,53.8,29,10,76500,0,547300,1628,33.2000007629395,155,0
80310037023,1044,0.06726441,0.06726441,0,32.5,34,31.7,11,0,54722,1961,532700,1095,27.7000007629395,533,53
80310037024,1684,0.07030921,0.07030921,0,34.8,36.4,34.3,0,0,50891,1952,250000,1090,26.3999996185303,679,200
80310037031,1493,0.1096418,0.1096418,0,35.2,35.9,33.3,57,0,54366,1960,493100,1137,26.7000007629395,567,128
80310037032,1773,0.1515285,0.1515285,0,33.1,33.8,31.9,4,0,91042,0,565000,1375,24.2999992370605,411,47
80310038001,1152,0.1550637,0.1550637,0,61.5,68.1,52.9,41,0,118478,1992,1036300,1162,29.2000007629395,122,0
80310038002,783,0.1052758,0.1052758,0,55.4,55.7,55.2,22,0,185195,1993,970200,1971,25.2000007629395,140,0
80310038003,2010,0.1266423,0.1266423,0,45.2,40.1,49.3,0,0,147794,2000,694500,2274,19,407,81
80310038004,1634,0.1896341,0.1896341,0,44.1,39,45,0,0,57132,1981,240500,1525,27.2000007629395,1172,347
80310038005,1271,0.2646923,0.2646923,0,55.4,55.5,55.4,11,0,160224,1994,943100,2250,26.5,95,0
80310039011,2066,0.6521814,0.6521814,0,48.8,48.4,57.9,0,0,92168,1996,839900,1774,26.2999992370605,403,34
80310039012,672,0.2601711,0.2601711,0,38.6,37.5,46.6,0,0,,1957,983000,,,12,0
80310039013,1466,0.2488351,0.2488351,0,46.3,46.4,46.2,59,0,162768,0,730800,,,37,0
80310039021,1195,0.1860592,0.1860592,0,41.5,40.4,42.7,42,0,178056,1946,802700,1698,14.8999996185303,35,0
80310039022,1874,0.433809,0.433809,0,37.9,34.9,40.5,65,0,115625,1955,530500,1884,19.7999992370605,181,0
80310039023,1433,0.2196941,0.2196941,0,34.9,34.9,34.6,58,0,121734,1953,674600,989,21.2000007629395,92,0
80310040021,849,0.4017768,0.3820292,0.01974758,35.6,36.1,34.5,66,0,109286,1957,568200,1830,26.3999996185303,78,9
80310040022,957,0.1899024,0.1899024,0,44.4,44.1,44.8,136,18,182500,1956,790300,,,13,0
80310040023,840,0.1919966,0.1919966,0,45.2,45.6,43,36,0,172303,1957,708300,,,20,0
80310040024,879,0.1581973,0.1581973,0,59.3,42.2,60.7,9,0,90000,1965,696800,,,25,0
80310040031,1315,0.2922925,0.2922925,0,44.2,47.6,41.6,0,0,88474,1956,327700,1644,18.2000007629395,116,0
80310040032,1161,0.2324841,0.2324841,0,36.4,39.6,35.6,3,0,60208,1956,343500,1707,40,224,0
80310040033,840,0.2028616,0.2028616,0,51.9,46.3,58.6,21,0,78700,1961,354500,1574,51,178,119
80310040034,901,0.2824017,0.2824017,0,40.2,40.1,40.3,0,0,114893,1957,547700,2055,18,146,0
80310040041,1965,0.5454597,0.5454597,0,44.3,42.3,48.9,77,0,82240,1964,460900,1720,24.8999996185303,144,0
80310040051,1618,0.2100303,0.2100303,0,38.9,32,50.1,46,0,74922,1963,412300,1220,22.6000003814697,579,189
80310040052,1681,0.1984469,0.1984469,0,26,27.5,25.5,50,6,45982,1965,464100,1166,33.5999984741211,649,143
80310040061,1088,0.2950079,0.2950079,0,48.3,48.1,50.6,33,0,122108,1963,856500,1225,14.3999996185303,133,5
80310040062,1494,0.1715247,0.1715247,0,24.9,44.6,22.5,135,0,,2002,864100,1620,51,389,52
80310040063,1551,0.1764742,0.1764742,0,38,34.3,39.6,80,0,,1974,1168600,1386,51,262,35
80310040064,724,0.111065,0.111065,0,44.4,42.3,47.2,34,0,136033,1956,681300,,,17,0
80310041011,2435,1.566617,1.566617,0,32.2,31.1,35.1,140,6,57317,1995,333700,1478,36.7000007629395,613,74
80310041012,1114,0.1260257,0.1260257,0,35.1,36.1,35.1,39,10,29722,1976,,973,44.2000007629395,507,159
80310041013,1040,0.1167689,0.1167689,0,35.5,35,35.9,65,0,47880,1957,307100,1010,24.6000003814697,241,56
80310041021,1517,1.150794,1.150794,0,35.1,34.9,37.1,243,0,63974,1955,344400,1474,37.2000007629395,200,8
80310041022,1129,0.1270014,0.1270014,0,33.2,25.4,36.4,31,0,53924,1956,389500,1399,38,158,36
80310041023,1151,0.1262164,0.1262164,0,31.3,22.2,35.6,30,0,55265,1956,335600,1766,30,138,0
80310041024,1257,0.125677,0.125677,0,36.5,32.4,48.8,6,0,42500,1956,331900,1615,38.4000015258789,191,62
80310041031,765,0.1259612,0.1259612,0,37.5,37.2,37.7,51,0,106164,1950,371100,,,14,0
80310041032,1023,0.1275299,0.1275299,0,40.6,41.7,35.9,10,0,130521,1946,502500,,,0,0
80310041033,1137,0.1254075,0.1254075,0,41.2,42.8,39.9,12,0,143750,0,464000,,,51,0
80310041034,844,0.1186801,0.1186801,0,42.1,41.9,42.1,23,0,189000,0,659800,,,30,0
80310041035,790,0.1184886,0.1184886,0,36.9,34.6,45.5,33,0,116653,0,473800,2333,21.7999992370605,44,0
80310041036,1034,0.1202874,0.1202874,0,30.8,31.1,30.6,155,83,130089,0,464400,,,75,58
80310041041,739,0.1233415,0.1233415,0,41,33.8,41.4,18,0,83017,1955,345500,1226,23.3999996185303,79,30
80310041042,905,0.1272018,0.1272018,0,35.9,35.3,37.4,59,0,112643,1953,344300,1396,51,46,12
80310041043,919,0.1277909,0.1277909,0,37.5,37.3,39.6,10,0,105714,1952,345900,,39.0999984741211,43,25
80310041044,636,0.1264674,0.1264674,0,43.3,44.3,40.9,19,0,162188,1944,534100,,,0,0
80310041045,1001,0.1277987,0.1277987,0,33.7,33.9,33.6,10,0,90179,1946,389000,1483,24.5,108,0
80310041046,558,0.125477,0.125477,0,53.6,48.9,53.7,0,0,92232,1952,413900,,,15,15
80310041061,13570,5.625315,5.613023,0.01229156,35.3,35,35.4,350,10,150881,2007,603200,2052,22.8999996185303,651,52
80310041071,13352,3.285542,3.285119,0.0004227819,35.3,34.8,35.8,217,0,121466,2012,573600,1683,30.2000007629395,1758,149
80310042011,1249,0.126445,0.126445,0,37.1,36.6,37.7,25,0,128200,0,718300,,,31,0
80310042012,658,0.1323612,0.1323612,0,50.9,53.4,50.4,39,0,238611,0,875000,,,19,9
80310042013,834,0.1293605,0.1293605,0,43.3,42.8,44.1,17,0,103625,0,623700,1285,29.3999996185303,179,42
80310042014,852,0.1132673,0.1132673,0,34.3,34.4,34,0,0,85096,0,457500,1279,28.7999992370605,168,80
80310042015,851,0.1155465,0.1155465,0,39.4,39.7,38.9,7,0,140341,0,633500,,,10,0
80310042016,535,0.1196658,0.1196658,0,53.3,53.7,50.8,23,0,133125,0,864900,,,0,0
80310042021,626,0.1237195,0.1237195,0,36.4,36.8,33.8,12,0,69306,1949,407900,944,36.7999992370605,88,0
80310042022,917,0.1267129,0.1267129,0,42.1,40.5,42.1,7,0,135556,0,652000,1630,51,40,0
80310042023,1735,0.2504027,0.2504027,0,31.5,32.6,30.5,281,0,119492,1945,519900,1243,40.2000007629395,93,33
80310042024,527,0.1251407,0.1251407,0,42.2,42.7,39.4,12,0,130703,0,583700,,,14,0
80310042025,762,0.1279257,0.1279257,0,49.5,51.3,48.3,44,0,211591,0,881400,,,20,0
80310043011,1444,0.2394841,0.2394841,0,37.1,34,37.6,45,0,41831,1948,527200,903,31.7999992370605,571,258
80310043012,1163,0.1019484,0.1019484,0,36.8,46.4,30.5,15,0,39516,1980,151300,1373,30.7999992370605,496,10
80310043013,1231,0.1353663,0.1353663,0,37.6,37.7,36.7,57,0,76161,1950,663800,1696,35.4000015258789,292,17
80310043014,1248,0.07005785,0.07005785,0,38,37.5,38.8,0,0,46406,1965,279700,1252,27.8999996185303,591,102
80310043021,596,0.1077746,0.1077746,0,41.1,41.1,41,0,0,107143,0,589500,1224,23.3999996185303,93,8
80310043022,1178,0.1732047,0.1732047,0,35.7,34.2,36.3,9,0,122422,1948,566500,1453,29.1000003814697,25,0
80310043023,888,0.145298,0.145298,0,41.8,41.4,42.8,14,0,72736,1950,531300,1478,29,230,43
80310043031,1547,0.2279223,0.2279223,0,39,39.2,38.9,41,8,205417,1955,1023300,2759,44.2000007629395,89,0
80310043032,1266,0.2926114,0.2926114,0,47.4,51.3,46.1,74,0,169539,1944,949200,,,9,0
80310043033,575,0.1955403,0.1955403,0,47.5,47.2,48.1,46,0,212045,1957,1013900,,,11,0
80310043034,811,0.2487579,0.2487579,0,43.8,52.6,39.4,0,0,194688,1955,1270400,,,0,0
80310043041,938,0.2473046,0.2473046,0,41.6,30.1,43.7,11,0,75786,1948,481000,1974,34.4000015258789,144,18
80310043042,1122,0.2505888,0.2505888,0,43.8,42.9,43.9,40,0,124417,1948,529300,,,46,0
80310043043,1955,0.287233,0.287233,0,39.2,40,38.2,0,0,108015,1956,524500,1664,31.2999992370605,197,0
80310043044,1724,0.2273346,0.2273346,0,36.9,36.6,37.3,32,0,87873,1949,338900,1311,28.1000003814697,366,15
80310043061,494,0.1183824,0.1183824,0,38.5,56.4,29.9,0,0,105769,1958,657600,3229,23.2999992370605,57,0
80310043062,962,0.2407347,0.2407347,0,47.8,47.9,47.7,18,0,145179,2007,763900,3321,13.6000003814697,69,0
80310043063,1964,0.221025,0.221025,0,37.9,31.1,40.6,39,0,64167,1972,788900,1400,34.7000007629395,601,53
80310043064,935,0.1886839,0.1886839,0,44.7,44.4,47.1,0,0,107829,1951,456500,1928,14.3000001907349,175,0
80310043065,970,0.2188176,0.2188176,0,46.6,53.4,45.8,30,0,185568,1959,829500,,,0,0
80310044031,985,0.1262253,0.1262253,0,36.3,33.7,37.5,106,0,44000,1949,277800,1074,28.1000003814697,180,13
80310044032,1469,0.2515205,0.2515205,0,32,31.7,32.8,61,0,50000,1948,316500,1329,44.5999984741211,352,26
80310044033,1888,0.188041,0.188041,0,32.8,32.4,33.1,74,0,73286,1963,295400,1359,25.6000003814697,543,0
80310044041,1068,0.1567702,0.1567702,0,36,36.2,35.7,0,0,94235,1948,325400,1553,43.4000015258789,59,0
80310044042,3681,0.1906518,0.1906518,0,27.2,26.7,27.7,156,0,45426,1978,324300,1209,31.7000007629395,1097,63
80310044043,1949,0.1561378,0.1561378,0,36,36.2,35.8,115,0,30000,1956,199100,866,42.5999984741211,557,172
80310044051,1710,0.2061488,0.2061488,0,43.1,41.8,44.7,129,0,193309,1997,619900,3356,16.1000003814697,37,0
80310044052,1269,0.9711277,0.9711277,0,29.3,27.9,29.8,17,0,74417,2001,,1578,29.2000007629395,641,0
80310044053,1604,0.4714149,0.4714149,0,36.1,40.7,34.1,87,51,52237,2005,284200,,23.7000007629395,391,285
80310044054,4393,0.6570845,0.6570845,0,42.7,44.4,42.2,118,0,94637,2003,604000,1204,31.8999996185303,755,205
80310045031,1896,0.1558868,0.1558868,0,28.3,28.8,27.9,130,0,43017,1951,,1143,28.6000003814697,355,58
80310045032,1437,0.1369504,0.1369504,0,31,38.3,29,97,0,32326,1956,211600,748,38.4000015258789,276,50
80310045033,1057,0.1001534,0.1001534,0,28.1,33.3,25.9,14,0,43438,1960,223000,1138,35.7000007629395,239,16
80310045041,1521,0.1289006,0.1289006,0,31.1,31.9,30.4,131,8,50797,1954,222200,1150,32.5999984741211,263,0
80310045042,1973,0.1348794,0.1348794,0,24.3,26.4,23.9,147,43,54228,1957,198900,1059,33.9000015258789,265,15
80310045043,1144,0.0834363,0.0834363,0,26.7,26.9,26.5,38,8,53029,1957,198200,1236,33,181,29
80310045051,2152,0.1930028,0.1930028,0,33,32.8,33.8,98,15,35417,1953,194400,1074,35.5999984741211,397,48
80310045052,961,0.09461781,0.09461781,0,35.5,39.6,30.3,36,36,31477,1954,145700,1113,38.5999984741211,306,0
80310045053,1771,0.09869968,0.09869968,0,24.9,26.6,19.1,133,21,54063,1955,249000,1226,24.6000003814697,223,18
80310045061,719,0.08944906,0.08944906,0,33.2,40.1,25.4,35,0,39063,1954,225900,1406,39,166,9
80310045062,1294,0.182153,0.182153,0,32.1,29.3,32.7,64,17,41065,1955,222800,1232,46.4000015258789,174,0
80310045063,1782,0.09853134,0.09853134,0,25,24,26.5,143,0,25255,1955,263200,622,32.0999984741211,427,75
80310046011,1258,0.180646,0.180646,0,32.7,40,30.1,37,0,53065,1954,245000,1175,40.2999992370605,153,0
80310046012,1101,0.1967801,0.1967801,0,39.7,44.4,39.3,16,16,47065,1954,197500,1257,26.3999996185303,240,55
80310046013,2669,0.2141207,0.2141207,0,36.1,38.1,35,200,24,68808,1955,295800,1421,38.4000015258789,162,9
80310046014,1453,0.1664274,0.1664274,0,34.5,31.5,41.7,86,24,66094,1956,199500,1089,19.3999996185303,99,0
80310046021,2255,0.1872279,0.1872279,0,39.4,31.7,45.3,126,0,33682,1959,235500,894,43.2999992370605,549,156
80310046022,2880,0.2399992,0.2399992,0,29.9,26.1,32.9,126,37,59755,1966,283800,1114,24.8999996185303,394,0
80310046023,1699,0.1298558,0.1298558,0,28.6,30.5,26.3,74,0,62645,1957,233800,931,18.2999992370605,373,14
80310046024,864,0.1917125,0.1791753,0.01253712,28.6,30.1,28.5,111,0,69250,1954,295300,1804,40.5999984741211,96,0
80310046031,681,0.1600023,0.1600023,0,33.9,33.2,35.5,49,0,45096,1958,270600,893,29.6000003814697,131,38
80310046032,1014,0.09602439,0.09602439,0,32.3,32.6,32.1,28,24,40815,1954,239700,1268,42,137,0
80310046033,1683,0.1518988,0.1518988,0,37,34,38.1,89,0,61813,1955,290000,1336,23,196,10
80310046034,1707,0.2004998,0.2004998,0,37.7,34.5,40.2,147,21,66858,1954,266700,1465,27.3999996185303,147,14
80310046035,1032,0.112716,0.112716,0,35.4,38.4,30.4,42,0,65552,1953,263000,937,38.7999992370605,118,39
80310047001,548,0.150886,0.1417837,0.009102358,53.5,52.3,56.6,0,0,60759,1956,346000,,,17,0
80310047002,1408,0.2040724,0.1900677,0.0140047,39.9,39.6,58.4,72,72,136938,1957,350200,,,22,0
80310047003,698,0.1123245,0.1123245,0,38.5,47.6,29,0,0,74559,1955,342600,1368,22.3999996185303,56,0
80310047004,663,0.1034638,0.1034638,0,50,48,50.1,21,0,105045,1957,257500,,,0,0
80310047005,1182,0.2136631,0.1940615,0.01960164,39.3,40,39.1,0,0,81081,1956,276100,1346,24.2999992370605,133,0
80310047006,2722,0.1960708,0.1960708,0,22,25.1,21.2,91,46,51138,1973,302900,1085,32.0999984741211,595,112
80310048011,1551,0.1995067,0.1995067,0,29.9,26.2,32.6,39,0,97893,1956,343400,,,19,0
80310048012,1437,0.1802321,0.1802321,0,43.1,37.5,43.8,144,0,81250,1956,322800,1568,26.1000003814697,29,0
80310048013,639,0.1615729,0.1615729,0,50,52.1,43.7,66,46,61534,1957,305300,1739,18.2999992370605,43,11
80310050011,1721,0.3368661,0.3368661,0,42.5,40.8,43.4,39,0,70781,1963,264500,1243,30.6000003814697,191,59
80310050012,997,0.258534,0.258534,0,35.9,32.4,52.8,35,0,87946,1957,374600,2250,27.7000007629395,44,0
80310050021,797,0.1899897,0.1899897,0,41.3,40.6,41.9,42,0,137596,1966,596200,,,0,0
80310050022,1419,0.103707,0.103707,0,38.8,36.5,48.5,0,0,45833,1974,212000,890,28.8999996185303,336,155
80310050023,2178,0.1876565,0.1876565,0,29.6,29.6,29.2,19,0,45232,1974,593800,1182,39.0999984741211,764,145
80310050024,2682,0.2436529,0.2436529,0,28.7,28.3,31.1,85,0,41277,1980,334900,1244,34.9000015258789,944,192
80310050025,980,0.09331433,0.09331433,0,39.4,39.4,38,14,0,73333,1975,195000,1773,29.6000003814697,92,44
80310051021,424,0.1263461,0.1263461,0,45,44.3,54.9,9,9,92045,1955,357600,,51,36,0
80310051022,771,0.1252678,0.1252678,0,46.1,47,36.9,23,0,91786,1955,491300,,,21,0
80310051023,1416,0.2191226,0.2191226,0,36.1,35.2,44.2,12,0,106875,1958,410200,1966,23.1000003814697,212,0
80310051024,908,0.1566455,0.1566455,0,33.1,30.9,33.2,37,0,62958,1958,345000,967,46.5,172,7
80310051041,1790,0.1196534,0.1196534,0,38.3,34,38.6,36,14,41136,1966,410500,1123,31.6000003814697,810,116
80310051042,2073,0.1702278,0.1702278,0,35.9,35.5,36,87,0,43438,1964,359100,905,29.5,524,150
80310052001,581,0.1510212,0.1510212,0,36.4,37.1,34.3,0,0,61316,1955,419400,1500,40,36,0
80310052002,506,0.23191,0.23191,0,57.7,52.1,59.7,9,0,94000,1965,458000,,,0,0
80310052003,1509,0.3033053,0.3033053,0,41.7,37.4,42.6,46,0,115625,1961,446400,1488,16,71,0
80310052004,883,0.1213284,0.1213284,0,35.7,29.9,39.3,21,0,101731,1957,409500,2056,19.2999992370605,84,0
80310053001,1547,0.4341244,0.4341244,0,41.9,32.7,58.9,26,0,44388,1967,407500,1488,46.2999992370605,496,189
80310055021,2223,1.130555,1.130555,0,34.5,33,36,64,0,78821,1978,365600,1591,35.9000015258789,257,0
80310055031,782,0.1610552,0.1610552,0,54.3,54,54.3,49,0,70625,1958,306600,,,32,0
80310055032,2375,0.2565267,0.2565267,0,33,31.7,33.5,41,0,81103,1974,340700,1422,16.6000003814697,233,59
80310055033,1049,0.2164848,0.2164848,0,48.5,45.6,52.5,70,0,109250,1973,405700,,,10,0
80310055034,819,0.1456625,0.1456625,0,37.1,33,37.2,39,0,54583,1970,370800,455,26.7000007629395,137,71
80310067011,4080,0.3752137,0.3752137,0,29.8,30.8,29.3,40,0,81309,2004,559000,1657,24.7000007629395,2349,108
80310068041,1458,0.6364157,0.6364157,0,33.6,32.4,35.5,34,0,90278,18,476100,1796,22.2999992370605,458,24
80310068042,1710,0.2560711,0.2560711,0,47.2,41.3,48.3,49,0,89840,1991,440000,1712,21.7999992370605,497,15
80310068091,1108,0.1695931,0.1695931,0,35,33.3,37.8,18,0,179156,1975,652900,,,0,0
80310068092,2425,0.4886671,0.4886671,0,38.6,37.5,39.4,99,0,109583,1974,576700,2003,23.2999992370605,529,49
80310068093,1155,0.1701942,0.1701942,0,43.1,43.1,44.1,0,0,138750,1971,479500,,,0,0
80310068094,1121,0.1293296,0.122438,0.006891538,43.4,32.9,51.8,50,0,48465,,236400,1124,23.7000007629395,266,44
80310068095,1088,0.128889,0.128889,0,32.7,31.1,44.7,0,0,48382,1980,157500,1336,27.2999992370605,485,17
80310068096,903,0.05837324,0.05837324,0,31.5,36,26.7,0,0,59247,1986,,1556,29.2000007629395,460,18
80310068101,1273,0.2016477,0.2016477,0,34,33.9,35.1,30,0,49063,1972,229700,1565,33,195,0
80310068102,2217,0.1887098,0.1887098,0,39.7,40.9,39.5,93,0,71591,1971,234300,1343,31.7000007629395,464,36
80310068103,741,0.1317419,0.1317419,0,40.9,45.5,40.4,28,0,106094,1974,443600,,,0,0
80310068104,1605,0.3428997,0.3428997,0,45.6,47.2,45.2,32,0,62716,1975,372400,1178,33.4000015258789,343,16
80310068111,2764,0.3517568,0.3517568,0,45,35.9,45.5,163,0,99653,1975,467600,1895,51,147,0
80310068112,719,0.1948835,0.1948835,0,36.8,36.7,36.9,34,0,125000,1974,418700,,,0,0
80310068113,1474,0.1028059,0.1028059,0,38.8,38.3,42.2,16,0,46932,1976,209200,1242,33.5999984741211,836,173
80310068114,1540,0.188446,0.188446,0,38.9,39,38.9,0,0,57965,1977,295800,1157,25,768,129
80310068121,1526,0.4049907,0.4049907,0,45.7,43.4,48.9,28,0,85592,1970,412900,1630,28.5,147,25
80310068122,1065,0.1909136,0.1909136,0,61.5,57.2,63.8,24,6,60237,1974,258300,1570,23.8999996185303,59,8
80310068123,1505,0.1795726,0.1795726,0,32.8,33.4,30.4,0,0,63224,2011,194300,1631,27.8999996185303,535,90
80310068131,861,0.2217786,0.2217786,0,51.5,59.5,50.2,8,0,74038,1979,249600,2228,42.2000007629395,130,0
